Date,Price,Open,High,Low,Vol.,Change %
2015-06-05,16.35,16.3,16.65,16.1,5050000.0,-0.61
2015-06-04,16.45,16.45,16.7,16.0,11520000.0,0.3
2015-06-03,16.4,16.5,16.7,16.05,17790000.0,-0.61
2015-06-02,16.5,15.85,16.9,15.85,2440000.0,4.1
2015-05-29,15.85,15.6,16.8,15.6,34340000.0,1.93
2015-05-28,15.55,15.2,15.7,15.2,12820000.0,2.3
2015-05-27,15.2,15.5,15.6,15.0,64510000.00000001,-2.88
2015-05-26,15.65,15.95,16.0,15.5,8630000.0,-2.19
2015-05-25,16.0,16.3,16.3,15.95,11040000.0,-1.23
2015-05-22,16.2,16.3,16.3,16.1,11530000.0,-0.61
2015-05-21,16.3,16.45,16.55,16.25,8670000.0,-0.91
2015-05-20,16.45,16.6,16.7,16.35,10060000.0,-0.9
2015-05-19,16.6,16.5,16.75,16.5,10560000.0,0.61
2015-05-18,16.5,16.4,16.7,16.35,7840000.0,0.92
2015-05-15,16.35,16.2,16.5,16.2,9940000.0,0.0
2015-05-14,16.35,16.3,16.45,16.2,4220000.0,1.55
2015-05-13,16.1,16.5,16.5,15.85,22160000.0,-3.3
2015-05-12,16.65,16.9,16.9,16.25,17860000.0,-1.48
2015-05-11,16.9,17.05,17.15,16.75,10930000.0,-0.88
2015-05-08,17.05,17.55,17.55,16.95,29260000.0,-0.58
2015-05-07,17.15,17.55,17.7,16.95,19810000.0,-2.28
2015-05-06,17.55,17.5,17.9,17.5,11930000.0,0.29
2015-05-05,17.5,17.45,17.65,17.4,4540000.0,0.29
2015-05-04,17.45,17.4,17.5,17.35,6840000.0,0.29
2015-04-30,17.4,17.3,17.5,17.3,4950000.0,0.58
2015-04-29,17.3,17.4,17.5,17.2,25200000.0,0.58
2015-04-28,17.2,17.05,17.4,17.0,1660000.0,0.58
2015-04-27,17.1,17.3,17.3,17.05,2990000.0,-1.16
2015-04-24,17.3,17.25,17.4,17.15,14060000.0,0.58
2015-04-23,17.2,17.05,17.4,17.05,8080000.0,0.88
2015-04-22,17.05,17.2,17.2,17.0,4110000.0000000005,-0.87
2015-04-21,17.2,17.3,17.4,17.05,5580000.0,-0.29
2015-04-20,17.25,17.3,17.4,17.0,5350000.0,0.29
2015-04-17,17.2,17.0,17.5,16.65,13010000.0,2.69
2015-04-16,16.75,16.4,17.0,16.35,2940000.0,2.76
2015-04-15,16.3,16.1,16.5,16.05,2170000.0,1.24
2015-04-14,16.1,16.05,16.35,16.0,5470000.0,0.63
2015-04-13,16.0,16.1,16.35,15.9,1190000.0,0.63
2015-04-10,15.9,16.35,16.35,15.75,30230000.0,-2.75
2015-04-09,16.35,16.4,16.5,16.15,16649999.999999998,2.51
2015-04-08,15.95,15.9,16.2,15.85,20210000.0,0.31
2015-04-07,15.9,16.6,16.6,15.75,25350000.0,-4.22
2015-04-02,16.6,17.0,17.05,15.85,10230000.0,-2.35
2015-04-01,17.0,17.2,17.4,16.8,23450000.0,-0.29
2015-03-31,17.05,16.85,17.4,16.8,6060000.0,2.1
2015-03-30,16.7,16.7,16.95,16.5,5050000.0,0.6
2015-03-27,16.6,16.7,17.5,16.5,2840000.0,0.91
2015-03-26,16.45,16.1,17.0,16.1,20190000.0,2.17
2015-03-25,16.1,16.0,16.25,16.0,3170000.0,0.63
2015-03-24,16.0,15.95,16.1,15.95,6650000.0,0.63
2015-03-23,15.9,15.85,16.0,15.85,4800000.0,0.32
2015-03-20,15.85,15.85,15.95,15.8,5860000.0,-0.31
2015-03-19,15.9,15.75,15.95,15.75,4480000.0,0.95
2015-03-18,15.75,15.65,15.9,15.65,6760000.0,0.96
2015-03-17,15.6,15.7,15.75,15.0,6760000.0,-0.32
2015-03-16,15.65,15.75,15.8,15.6,11980000.0,-0.95
2015-03-13,15.8,15.9,16.0,15.5,6920000.0,-0.94
2015-03-12,15.95,15.95,16.0,15.8,9550000.0,0.63
2015-03-11,15.85,15.75,16.0,15.75,3250000.0,0.63
2015-03-10,15.75,15.55,15.85,15.55,8940000.0,1.29
2015-03-09,15.55,15.7,15.8,15.4,6600000.0,-1.58
2015-03-06,15.8,15.7,15.95,15.6,5830000.0,0.64
2015-03-05,15.7,15.65,15.8,15.55,3840000.0,1.62
2015-03-04,15.45,15.4,16.0,15.35,22040000.0,0.32
2015-03-03,15.4,15.45,15.65,15.3,30440000.0,-1.6
2015-03-02,15.65,15.85,16.0,15.25,5210000.0,-0.95
2015-02-27,15.8,15.75,15.9,15.75,9110000.0,0.32
2015-02-26,15.75,16.0,16.0,15.6,5680000.0,-0.94
2015-02-25,15.9,15.8,16.0,15.7,33860000.0,1.27
2015-02-24,15.7,15.55,15.95,15.55,6850000.0,1.62
2015-02-23,15.45,15.35,15.7,15.35,4370000.0,0.65
2015-02-20,15.35,15.15,15.5,15.15,5610000.0,1.32
2015-02-19,15.15,15.0,15.3,15.0,3820000.0,1.34
2015-02-18,14.95,14.85,15.1,14.85,6540000.0,0.67
2015-02-17,14.85,14.85,14.9,14.8,3230000.0,0.0
2015-02-16,14.85,14.8,14.95,14.8,1320000.0,0.0
2015-02-13,14.85,14.85,14.95,14.85,25000000.0,0.68
2015-02-12,14.75,14.85,14.9,14.5,10560000.0,-0.67
2015-02-11,14.85,14.8,14.95,14.6,12590000.0,0.34
2015-02-10,14.8,14.8,14.95,14.5,11690000.0,0.0
2015-02-09,14.8,14.5,15.0,14.5,13760000.0,1.72
2015-02-06,14.55,14.45,14.7,14.45,5470000.0,0.0
2015-02-05,14.55,14.6,14.75,14.45,8380000.000000001,0.69
2015-02-04,14.45,14.3,14.75,14.3,2270000.0,1.05
2015-02-03,14.3,14.25,14.5,14.2,1890000.0,0.35
2015-02-02,14.25,14.1,14.3,14.1,14710000.0,0.71
2015-01-30,14.15,14.1,14.25,14.1,9100000.0,0.35
2015-01-29,14.1,14.15,14.2,14.1,7360000.0,-0.35
2015-01-28,14.15,14.15,14.3,14.1,8610000.0,0.35
2015-01-27,14.1,14.0,14.2,14.0,5270000.0,0.71
2015-01-26,14.0,14.2,14.2,14.0,7050000.0,-1.06
2015-01-23,14.15,14.3,14.3,14.1,14170000.0,-0.35
2015-01-22,14.2,14.2,14.5,14.1,3670000.0,0.0
2015-01-21,14.2,14.85,14.85,14.1,7500000.0,1.79
2015-01-20,13.95,14.5,14.5,13.9,14470000.0,-4.12
2015-01-19,14.55,14.85,14.85,14.35,1590000.0,-2.02
2015-01-16,14.85,14.6,14.9,14.5,5720000.0,1.71
2015-01-15,14.6,14.8,14.85,14.5,9220000.0,-1.68
2015-01-14,14.85,14.2,15.0,14.2,10800000.0,1.02
2015-01-13,14.7,14.05,15.0,14.0,1350000.0,6.14
2015-01-12,13.85,13.75,14.05,13.75,2370000.0,0.73
2015-01-09,13.75,13.7,13.85,13.0,2160000.0,0.0
2015-01-08,13.75,13.85,13.9,13.6,3750000.0,-1.08
2015-01-07,13.9,14.0,14.0,13.8,5020000.0,0.0
2015-01-06,13.9,14.0,14.1,13.8,11810000.0,-1.07
2015-01-05,14.05,14.15,14.3,14.0,2560000.0,-0.71
2015-01-02,14.15,14.1,14.5,14.05,8650000.0,0.71
2014-12-31,14.05,14.15,14.15,14.0,7610000.0,-0.35
2014-12-30,14.1,14.1,14.25,14.0,15520000.0,0.36
2014-12-29,14.05,14.0,14.2,14.0,19250000.0,0.36
2014-12-24,14.0,13.8,14.1,13.8,4560000.0,0.72
2014-12-23,13.9,13.45,14.05,13.45,6460000.0,3.35
2014-12-22,13.45,13.4,13.6,13.35,10430000.0,-0.37
2014-12-19,13.5,13.4,13.7,13.3,24440000.0,1.12
2014-12-18,13.35,13.85,13.85,13.25,6320000.0,-0.37
2014-12-17,13.4,13.9,13.95,13.3,32759999.999999996,-3.6
2014-12-16,13.9,13.95,14.05,13.8,45890000.0,-0.36
2014-12-15,13.95,14.05,14.5,13.75,13570000.0,-0.71
2014-12-11,14.05,14.5,14.65,14.0,18900000.0,-4.1
2014-12-10,14.65,15.0,15.0,14.3,9360000.0,-2.33
2014-12-09,15.0,15.1,15.15,14.9,22230000.0,0.0
2014-12-08,15.0,14.75,15.15,14.7,36780000.0,1.35
2014-12-05,14.8,14.6,14.95,14.6,5340000.0,1.72
2014-12-04,14.55,14.35,14.7,14.1,4820000.0,2.46
2014-12-03,14.2,13.95,14.65,13.95,20750000.0,1.79
2014-12-02,13.95,13.8,14.0,13.8,8610000.0,0.36
2014-12-01,13.9,14.0,14.0,13.8,6080000.0,0.72
2014-11-28,13.8,13.95,13.95,13.7,12070000.0,-0.72
2014-11-27,13.9,13.75,14.0,13.6,7150000.0,0.72
2014-11-26,13.8,13.6,13.95,13.3,12090000.0,1.85
2014-11-25,13.55,13.45,13.65,13.2,17660000.0,0.74
2014-11-24,13.45,13.5,13.65,13.0,1390000.0,-1.1
2014-11-21,13.6,13.6,13.65,13.5,12540000.0,-0.37
2014-11-20,13.65,13.55,13.7,13.55,110580000.0,-0.36
2014-11-19,13.7,13.8,13.85,13.55,14860000.0,-0.36
2014-11-18,13.75,13.75,13.85,13.6,4210000.0,0.0
2014-11-17,13.75,13.6,13.85,13.5,1220000.0,0.36
2014-11-14,13.7,13.5,13.85,13.3,6000000.0,1.11
2014-11-13,13.55,13.5,13.75,13.0,6790000.0,1.5
2014-11-12,13.35,13.0,13.55,12.8,24900000.0,2.69
2014-11-11,13.0,12.8,13.05,12.75,3310000.0,0.39
2014-11-10,12.95,12.9,13.05,12.45,9210000.0,0.0
2014-11-07,12.95,12.7,13.1,12.7,17540000.0,1.17
2014-11-06,12.8,12.2,13.0,12.2,25780000.0,0.79
2014-11-05,12.7,12.25,13.0,12.2,14620000.0,4.1
2014-11-04,12.2,12.2,12.25,12.15,4150000.0000000005,0.0
2014-11-03,12.2,12.15,12.3,12.15,7190000.0,0.41
2014-10-31,12.15,12.1,12.3,12.1,6240000.0,0.0
2014-10-30,12.15,12.2,12.25,12.1,6570000.0,0.0
2014-10-29,12.15,12.1,12.3,12.1,8940000.0,0.41
2014-10-28,12.1,12.05,12.2,12.05,11880000.0,-0.82
2014-10-27,12.2,12.3,12.5,12.15,4550000.0,-0.41
2014-10-24,12.25,12.45,12.5,12.05,2790000.0,-2.39
2014-10-23,12.55,12.5,12.6,12.5,10690000.0,0.8
2014-10-22,12.45,12.4,12.55,12.3,5350000.0,2.47
2014-10-21,12.15,12.0,12.5,11.85,13730000.0,0.0
2014-10-17,12.15,12.5,12.5,12.0,3330000.0,-2.8
2014-10-16,12.5,12.55,12.6,12.5,5600000.0,-0.4
2014-10-15,12.55,12.8,12.8,12.5,1780000.0,-0.79
2014-10-14,12.65,12.75,12.75,12.65,6840000.0,-0.78
2014-10-13,12.75,12.75,12.8,12.7,12040000.0,-0.39
2014-10-10,12.8,12.8,12.85,12.75,6560000.0,-0.39
2014-10-09,12.85,12.9,12.95,12.75,6910000.0,0.0
2014-10-08,12.85,12.8,13.0,12.7,2550000.0,0.78
2014-10-07,12.75,12.7,12.9,12.6,3250000.0,0.79
2014-10-06,12.65,12.9,12.9,12.6,834100.0,-0.39
2014-10-03,12.7,12.75,12.85,12.0,4370000.0,-0.39
2014-10-02,12.75,12.95,12.95,12.75,5930000.0,-1.54
2014-10-01,12.95,12.95,13.0,12.8,4430000.0,0.39
2014-09-30,12.9,12.8,13.0,12.75,11740000.0,0.39
2014-09-29,12.85,12.7,13.05,12.65,7490000.0,1.18
2014-09-26,12.7,12.65,12.75,12.6,12570000.0,0.79
2014-09-25,12.6,12.55,12.65,12.55,5590000.0,0.4
2014-09-24,12.55,12.6,12.65,12.5,9580000.0,0.0
2014-09-23,12.55,12.6,12.65,12.5,9410000.0,-0.4
2014-09-22,12.6,12.55,12.65,12.5,28530000.0,0.0
2014-09-19,12.6,12.6,12.7,12.5,30920000.0,0.0
2014-09-18,12.6,12.5,12.7,12.5,6210000.0,0.8
2014-09-17,12.5,12.8,12.8,12.15,30420000.0,-2.72
2014-09-16,12.85,12.95,12.95,12.8,15420000.0,-0.39
2014-09-15,12.9,12.9,13.0,12.85,16070000.0,0.0
2014-09-12,12.9,12.5,13.0,12.5,12280000.0,-0.39
2014-09-11,12.95,13.05,13.15,12.85,10950000.0,-1.52
2014-09-10,13.15,13.25,13.25,13.0,13200000.0,-0.75
2014-09-09,13.25,13.3,13.3,13.2,10160000.0,0.0
2014-09-08,13.25,13.2,13.35,13.2,3960000.0,0.38
2014-09-05,13.2,13.15,13.35,13.1,1140000.0,0.0
2014-09-04,13.2,13.4,13.4,13.1,6150000.0,-1.49
2014-09-03,13.4,13.2,13.5,13.2,12300000.0,1.52
2014-09-02,13.2,13.05,13.4,13.0,8680000.0,0.38
2014-09-01,13.15,13.1,13.3,12.95,2740000.0,1.54
2014-08-29,12.95,12.75,13.05,12.75,13570000.0,1.57
2014-08-28,12.75,12.75,12.85,12.7,1980000.0,0.0
2014-08-27,12.75,12.75,12.85,12.7,30990000.0,0.0
2014-08-26,12.75,12.75,12.8,12.75,1720000.0,0.0
2014-08-25,12.75,12.75,12.8,12.7,2580000.0,0.0
2014-08-22,12.75,12.75,12.8,12.7,30160000.0,0.0
2014-08-21,12.75,12.75,12.85,12.75,20900000.0,-0.39
2014-08-20,12.8,12.75,12.9,12.75,7310000.0,0.39
2014-08-19,12.75,12.7,12.8,12.65,9190000.0,0.0
2014-08-18,12.75,12.7,12.85,12.7,26880000.0,0.39
2014-08-15,12.7,12.8,12.8,12.65,1020000.0,-0.78
2014-08-14,12.8,12.75,12.9,12.65,7310000.0,0.39
2014-08-13,12.75,12.8,12.85,12.65,2960000.0,-0.39
2014-08-12,12.8,12.6,12.95,12.6,4410000.0,0.39
2014-08-11,12.75,12.6,12.85,12.6,3690000.0,-0.39
2014-08-08,12.8,12.7,12.9,12.55,5820000.0,-0.78
2014-08-07,12.9,12.9,12.95,12.5,16410000.0,-0.39
2014-08-06,12.95,12.6,13.0,12.6,11490000.0,2.78
2014-08-05,12.6,12.5,13.0,12.5,22650000.0,0.8
2014-08-04,12.5,12.6,12.7,12.45,4690000.0,0.4
2014-08-01,12.45,12.25,12.6,12.25,6180000.0,2.05
2014-07-31,12.2,12.05,12.4,12.05,5110000.0,1.24
2014-07-30,12.05,12.0,12.1,11.95,10490000.0,0.42
2014-07-28,12.0,12.3,12.3,11.9,4540000.0,-1.64
2014-07-25,12.2,12.0,12.35,12.0,24480000.0,1.67
2014-07-24,12.0,12.0,12.1,12.0,4179999.9999999995,-0.41
2014-07-23,12.05,12.0,12.1,12.0,9100000.0,0.84
2014-07-22,11.95,11.9,12.05,11.75,19820000.0,-0.42
2014-07-21,12.0,12.1,12.15,11.85,26140000.0,-0.83
2014-07-18,12.1,12.05,12.25,12.05,15450000.0,0.41
2014-07-17,12.05,12.2,12.2,12.0,24870000.0,-0.82
2014-07-16,12.15,12.3,12.35,12.1,12250000.0,-1.22
2014-07-15,12.3,12.4,12.45,12.3,8039999.999999999,-0.4
2014-07-14,12.35,12.45,12.5,12.3,11880000.0,-0.4
2014-07-11,12.4,12.6,12.6,12.2,2340000.0,-1.2
2014-07-10,12.55,12.75,12.75,12.5,10890000.0,-1.18
2014-07-09,12.7,12.75,12.85,12.65,6320000.0,-0.39
2014-07-08,12.75,12.75,12.95,12.7,67820000.0,0.0
2014-07-07,12.75,12.75,12.9,12.7,24370000.0,0.39
2014-07-04,12.7,12.7,12.8,12.65,1790000.0,-0.39
2014-07-03,12.75,12.65,12.8,12.55,1590000.0,-1.54
2014-07-02,12.95,12.7,13.05,12.55,17910000.0,2.37
2014-07-01,12.65,12.5,13.0,12.5,17980000.0,1.61
2014-06-30,12.45,12.5,12.6,12.45,6480000.0,0.0
2014-06-27,12.45,12.35,12.55,12.35,22860000.0,0.4
2014-06-26,12.4,12.2,12.5,12.2,24170000.0,-1.2
2014-06-25,12.55,12.6,12.7,12.0,17580000.0,-0.79
2014-06-24,12.65,12.8,12.8,12.5,19780000.0,-1.17
2014-06-23,12.8,12.8,12.85,12.75,8830000.0,0.0
2014-06-20,12.8,12.8,12.9,12.75,16250000.0,0.0
2014-06-19,12.8,12.8,12.85,12.55,8810000.0,0.0
2014-06-18,12.8,12.85,12.9,12.7,44460000.0,-0.39
2014-06-17,12.85,12.8,12.9,12.8,14530000.0,0.0
2014-06-16,12.85,12.9,12.95,12.8,1410000.0,-0.39
2014-06-13,12.9,12.95,13.0,12.85,4040000.0,-0.39
2014-06-12,12.95,12.9,13.0,12.85,15640000.0,0.39
2014-06-11,12.9,12.8,13.05,12.8,11000000.0,0.39
2014-06-10,12.85,12.8,12.9,12.8,19400000.0,0.0
2014-06-09,12.85,12.8,12.95,12.8,16149999.999999998,0.39
2014-06-06,12.8,12.8,12.95,12.8,1600000.0,0.0
2014-06-05,12.8,12.95,12.95,12.8,31260000.0,0.0
2014-06-04,12.8,12.8,12.9,12.8,19830000.0,0.0
2014-06-03,12.8,12.95,12.95,12.7,44050000.0,-1.16
2014-05-30,12.95,13.0,13.1,12.9,16309999.999999998,-0.38
2014-05-29,13.0,12.95,13.05,12.9,29630000.0,0.39
2014-05-28,12.95,12.95,13.0,12.9,23770000.0,-0.38
2014-05-27,13.0,13.0,13.05,12.95,17520000.0,0.0
2014-05-26,13.0,13.0,13.05,13.0,2210000.0,0.39
2014-05-23,12.95,12.85,13.05,12.75,2740000.0,-0.38
2014-05-22,13.0,13.05,13.1,12.85,6090000.0,-0.38
2014-05-21,13.05,13.0,13.2,13.0,55250000.0,0.0
2014-05-20,13.05,13.0,13.1,12.95,12050000.0,0.38
2014-05-19,13.0,13.0,13.1,12.9,3510000.0,1.17
2014-05-16,12.85,12.7,13.2,12.65,57810000.0,1.98
2014-05-15,12.6,12.65,12.7,12.5,21420000.0,0.0
2014-05-14,12.6,12.9,12.9,12.1,12960000.0,-1.95
2014-05-13,12.85,13.0,13.1,12.75,11950000.0,-0.39
2014-05-12,12.9,12.8,13.0,12.8,4139999.9999999995,0.39
2014-05-09,12.85,12.9,13.05,12.75,36350000.0,0.39
2014-05-08,12.8,12.85,13.0,12.75,27770000.0,-0.78
2014-05-07,12.9,12.8,13.0,12.75,17360000.0,0.78
2014-05-06,12.8,13.0,13.0,12.7,28680000.0,-1.54
2014-05-05,13.0,13.05,13.1,12.85,13780000.0,-0.76
2014-05-02,13.1,13.1,13.2,13.05,6020000.0,0.0
2014-04-30,13.1,13.1,13.2,13.1,69200000.0,0.38
2014-04-29,13.05,13.05,13.2,13.0,3300000.0,0.0
2014-04-28,13.05,13.05,13.1,13.0,4090000.0,0.0
2014-04-25,13.05,13.15,13.2,13.0,28500000.0,-1.14
2014-04-24,13.2,13.0,13.3,13.0,8279999.999999999,1.54
2014-04-23,13.0,13.1,13.1,12.9,14450000.0,-1.52
2014-04-22,13.2,13.2,13.3,13.1,11640000.0,0.0
2014-04-17,13.2,13.1,13.3,13.1,3060000.0,0.0
2014-04-16,13.2,13.15,13.4,13.1,11280000.0,0.76
2014-04-15,13.1,12.9,13.3,12.8,12530000.0,1.95
2014-04-14,12.85,12.75,13.0,12.7,22420000.0,0.78
2014-04-11,12.75,13.0,13.0,12.6,123200000.0,0.0
2014-04-10,12.75,12.4,13.0,12.4,7220000.0,2.41
2014-04-09,12.45,12.3,12.5,12.3,4050000.0,0.81
2014-04-08,12.35,12.4,12.45,12.3,13670000.0,-0.8
2014-04-07,12.45,12.45,12.6,12.35,18910000.0,0.4
2014-04-04,12.4,12.4,12.5,12.35,2400000.0,-0.8
2014-04-03,12.5,12.5,12.6,12.4,15730000.0,0.81
2014-04-02,12.4,12.4,12.5,12.35,3470000.0,0.4
2014-04-01,12.35,12.35,12.5,12.35,2480000.0,0.0
2014-03-31,12.35,12.35,12.4,12.3,12780000.0,0.41
2014-03-28,12.3,12.3,12.35,12.25,15320000.0,-0.4
2014-03-27,12.35,12.3,12.4,12.1,3500000.0,-0.8
2014-03-26,12.45,12.5,12.6,12.3,15820000.0,0.81
2014-03-25,12.35,12.3,12.6,12.15,3440000.0,0.0
2014-03-24,12.35,12.6,12.7,12.1,8570000.0,-1.98
2014-03-21,12.6,12.45,12.65,12.4,28830000.0,0.8
2014-03-20,12.5,12.35,12.6,12.3,27550000.0,1.63
2014-03-19,12.3,12.2,12.5,12.2,3060000.0,0.82
2014-03-18,12.2,12.15,12.3,12.1,11640000.0,0.83
2014-03-17,12.1,12.05,12.3,12.0,6350000.0,0.41
2014-03-14,12.05,12.25,12.35,12.0,2590000.0,-2.43
2014-03-13,12.35,12.0,12.6,12.0,12730000.0,3.78
2014-03-12,11.9,11.8,12.1,11.75,3240000.0,0.85
2014-03-11,11.8,11.75,11.9,11.75,5710000.0,0.0
2014-03-10,11.8,11.75,11.9,11.75,7070000.0,0.43
2014-03-07,11.75,11.7,11.85,11.7,11850000.0,-0.42
2014-03-06,11.8,11.7,11.9,11.7,27450000.0,0.85
2014-03-05,11.7,11.7,11.8,11.65,16390000.0,0.0
2014-03-04,11.7,11.7,11.8,11.7,5000000.0,0.0
2014-03-03,11.7,11.75,11.75,11.65,2950000.0,0.0
2014-02-28,11.7,11.75,11.8,11.65,19980000.0,0.43
2014-02-27,11.65,11.7,11.8,11.55,5140000.0,0.0
2014-02-26,11.65,11.65,11.75,11.55,6330000.0,0.87
2014-02-25,11.55,11.4,11.75,11.4,10630000.0,0.87
2014-02-24,11.45,11.35,11.5,11.35,9230000.0,0.44
2014-02-21,11.4,11.4,11.5,11.35,11720000.0,0.0
2014-02-20,11.4,11.4,11.5,11.3,15920000.0,0.0
2014-02-19,11.4,11.6,11.6,11.35,10000000.0,-1.3
2014-02-18,11.55,11.65,11.65,11.45,6680000.0,-0.86
2014-02-17,11.65,11.8,11.85,11.5,9360000.0,-1.27
2014-02-14,11.8,11.8,12.0,11.7,2460000.0,0.85
2014-02-13,11.7,11.8,11.8,11.65,15770000.0,-0.85
2014-02-12,11.8,11.75,11.95,11.75,5420000.0,0.0
2014-02-11,11.8,11.85,11.85,11.7,14580000.0,0.43
2014-02-10,11.75,11.85,11.85,11.55,12190000.0,-0.84
2014-02-07,11.85,11.95,12.0,11.75,8470000.0,-0.84
2014-02-06,11.95,11.5,12.05,11.5,28880000.0,4.37
2014-02-05,11.45,11.3,11.85,11.3,2270000.0,0.88
2014-02-04,11.35,11.35,11.5,11.3,6650000.0,1.34
2014-02-03,11.2,11.0,11.4,11.0,15520000.0,1.82
2014-01-31,11.0,11.45,11.45,10.6,12360000.0,-4.35
2014-01-30,11.5,11.6,11.8,11.4,16649999.999999998,-2.95
2014-01-29,11.85,12.05,12.05,11.75,14130000.0,-1.66
2014-01-28,12.05,12.3,12.4,12.0,10100000.0,-2.43
2014-01-27,12.35,12.45,12.6,12.25,43170000.0,-0.8
2014-01-24,12.45,12.2,12.8,12.2,16040000.0,3.32
2014-01-23,12.05,12.0,12.2,11.95,9790000.0,0.42
2014-01-22,12.0,11.75,12.1,11.75,10580000.0,2.13
2014-01-21,11.75,11.7,12.0,11.65,11310000.0,0.43
2014-01-20,11.7,11.5,11.8,11.4,7600000.0,1.74
2014-01-17,11.5,11.55,11.6,11.5,1930000.0,0.0
2014-01-16,11.5,11.7,11.75,11.4,9560000.0,-1.71
2014-01-15,11.7,11.7,11.75,11.35,8770000.0,0.43
2014-01-14,11.65,11.7,11.75,11.45,5700000.0,0.0
2014-01-13,11.65,11.6,11.75,11.35,19460000.0,-0.85
2014-01-10,11.75,11.8,11.95,11.45,33430000.0,0.43
2014-01-09,11.7,11.6,11.95,11.55,24760000.0,3.08
2014-01-08,11.35,11.1,11.65,11.1,6690000.0,2.25
2014-01-07,11.1,11.0,11.15,11.0,5570000.0,0.45
2014-01-06,11.05,10.9,11.15,10.8,9520000.0,2.31
2014-01-03,10.8,10.8,10.95,10.75,2710000.0,0.47
2014-01-02,10.75,10.9,10.9,10.6,3510000.0,-0.92
2013-12-31,10.85,10.95,10.95,10.8,2460000.0,0.0
2013-12-30,10.85,10.75,11.0,10.6,11070000.0,0.93
2013-12-27,10.75,10.55,10.9,10.55,7550000.0,-0.92
2013-12-24,10.85,10.4,11.0,10.4,2990000.0,5.85
2013-12-23,10.25,10.15,10.5,10.1,2640000.0,1.99
2013-12-20,10.05,10.0,10.15,10.0,8710000.0,0.5
2013-12-19,10.0,10.0,10.1,9.95,16590000.0,0.5
2013-12-18,9.95,9.9,10.0,9.85,15350000.0,1.02
2013-12-17,9.85,9.9,10.0,9.7,22460000.0,-1.5
2013-12-16,10.0,9.9,10.1,9.6,15650000.0,-0.5
2013-12-11,10.05,10.2,10.2,9.9,26980000.0,-1.47
2013-12-10,10.2,10.25,10.35,10.1,23970000.0,-1.45
2013-12-09,10.35,10.3,10.4,10.25,12760000.0,0.0
2013-12-06,10.35,10.4,10.5,10.2,16079999.999999998,0.0
2013-12-05,10.35,10.7,10.7,10.0,24090000.0,-3.72
2013-12-04,10.75,10.75,10.85,10.55,12500000.0,-0.46
2013-12-03,10.8,10.95,11.0,10.75,9110000.0,-0.46
2013-12-02,10.85,10.7,11.0,10.55,2930000.0,0.46
2013-11-29,10.8,10.9,10.95,10.6,2620000.0,-1.82
2013-11-28,11.0,11.05,11.1,10.9,9100000.0,0.0
2013-11-27,11.0,11.0,11.2,10.95,9020000.0,0.0
2013-11-26,11.0,11.0,11.1,10.95,53180000.0,0.46
2013-11-25,10.95,10.8,11.05,10.8,13830000.0,1.86
2013-11-22,10.75,10.6,10.9,10.6,33610000.0,1.42
2013-11-21,10.6,10.2,10.75,10.2,22970000.0,5.47
2013-11-20,10.05,10.0,10.3,9.95,6700000.0,1.01
2013-11-19,9.95,9.85,10.1,9.85,8029999.999999999,0.51
2013-11-18,9.9,9.85,10.0,9.85,6520000.0,0.51
2013-11-15,9.85,9.9,9.95,9.8,8730000.0,0.0
2013-11-14,9.85,9.8,9.95,9.8,16210000.0,0.51
2013-11-13,9.8,9.8,10.0,9.75,5730000.0,0.0
2013-11-12,9.8,9.85,9.9,9.75,9920000.0,0.0
2013-11-11,9.8,9.65,9.9,9.5,7120000.0,0.51
2013-11-08,9.75,9.85,9.95,9.6,13600000.0,-1.02
2013-11-07,9.85,9.45,9.95,9.45,23780000.0,1.55
2013-11-06,9.7,9.7,10.2,9.45,42030000.0,0.52
2013-11-05,9.65,9.7,9.8,9.3,16230000.0,-0.52
2013-11-04,9.7,9.55,9.9,9.5,15070000.0,1.57
2013-11-01,9.55,9.5,9.7,9.5,3390000.0,1.06
2013-10-31,9.45,9.25,9.7,9.25,15880000.0,2.16
2013-10-30,9.25,9.05,9.4,9.05,18020000.0,2.78
2013-10-28,9.0,9.0,9.1,8.95,2190000.0,0.0
2013-10-25,9.0,9.0,9.05,8.9,10870000.0,-0.55
2013-10-24,9.05,9.05,9.1,8.8,36330000.0,0.0
2013-10-23,9.05,8.5,9.1,8.2,45100000.0,1.12
2013-10-22,8.95,9.1,9.15,8.85,3800000.0,-1.65
2013-10-18,9.1,9.1,9.15,9.05,21020000.0,0.0
2013-10-17,9.1,9.15,9.2,9.05,4019999.9999999995,-0.55
2013-10-16,9.15,9.2,9.25,9.1,15950000.0,0.0
2013-10-15,9.15,9.1,9.2,9.1,25160000.0,1.1
2013-10-14,9.05,9.0,9.25,9.0,26200000.0,0.56
2013-10-11,9.0,9.0,9.1,8.95,62120000.0,0.0
2013-10-10,9.0,9.15,9.15,8.8,39750000.0,-1.1
2013-10-09,9.1,9.3,9.4,9.1,25060000.0,-3.19
2013-10-08,9.4,9.2,9.5,9.2,28030000.0,3.3
2013-10-07,9.1,8.9,9.25,8.9,28540000.0,2.25
2013-10-04,8.9,8.9,8.95,8.9,15070000.0,0.0
2013-10-03,8.9,8.7,9.0,8.7,16370000.000000002,1.71
2013-10-02,8.75,8.55,8.95,8.55,14190000.0,0.57
2013-10-01,8.7,8.5,8.75,8.5,1820000.0,2.35
